cheikhat_id,name_fr,name_ar,parent_caidat,parent_controle_civil,hsu_id,region_macro,lat,lon,sga_50k_sheet,fiscal_status
CH_0434,Cheikhat Nord Tozeur,مشيخة الشمال ت,Caïdat de GAFSA,TN_CC_GAFSA,HSU_TOZEUR,South,33.9697,8.1536,Feuille Tozeur (SGA No. 379),Soumis au Kanoun et à l'Achour
CH_0435,Cheikhat Sud Tozeur,مشيخة الجنوب ت,Caïdat de GAFSA,TN_CC_GAFSA,HSU_TOZEUR,South,33.8697,8.1136,Feuille Tozeur (SGA No. 379),Soumis au Kanoun et à l'Achour
CH_0436,Cheikhat Est Tozeur,مشيخة الشرق ت,Caïdat de GAFSA,TN_CC_GAFSA,HSU_TOZEUR,South,33.9397,8.1936,Feuille Tozeur (SGA No. 379),Soumis au Kanoun et à l'Achour
CH_0437,Cheikhat Ouest Tozeur,مشيخة الغرب ت,Caïdat de GAFSA,TN_CC_GAFSA,HSU_TOZEUR,South,33.8997,8.0736,Feuille Tozeur (SGA No. 379),Soumis au Kanoun et à l'Achour
CH_0438,Cheikhat Oulad Mansour Tozeur,مشيخة أولاد منصور ت,Caïdat de GAFSA,TN_CC_GAFSA,HSU_TOZEUR,South,33.9897,8.0936,Feuille Tozeur (SGA No. 379),Soumis au Kanoun et à l'Achour
CH_0439,Cheikhat Oulad Ali Tozeur,مشيخة أولاد علي ت,Caïdat de GAFSA,TN_CC_GAFSA,HSU_TOZEUR,South,33.8597,8.1836,Feuille Tozeur (SGA No. 379),Soumis au Kanoun et à l'Achour
CH_0440,Cheikhat Oulad Salem Tozeur,مشيخة أولاد سالم ت,Caïdat de GAFSA,TN_CC_GAFSA,HSU_TOZEUR,South,33.9497,8.0536,Feuille Tozeur (SGA No. 379),Soumis au Kanoun et à l'Achour
CH_0441,Cheikhat Beni Zid Tozeur,مشيخة بني زيد ت,Caïdat de GAFSA,TN_CC_GAFSA,HSU_TOZEUR,South,33.8397,8.1636,Feuille Tozeur (SGA No. 379),Soumis au Kanoun et à l'Achour
CH_0442,Cheikhat El Ksar Tozeur,مشيخة القصر ت,Caïdat de GAFSA,TN_CC_GAFSA,HSU_TOZEUR,South,33.9297,8.1136,Feuille Tozeur (SGA No. 379),Soumis au Kanoun et à l'Achour
CH_0443,Cheikhat Zaouia Tozeur,مشيخة الزاوية ت,Caïdat de GAFSA,TN_CC_GAFSA,HSU_TOZEUR,South,33.8897,8.1736,Feuille Tozeur (SGA No. 379),Soumis au Kanoun et à l'Achour
CH_0444,Cheikhat Henchir El Bey Tozeur,مشيخة هنشير الباي ت,Caïdat de GAFSA,TN_CC_GAFSA,HSU_TOZEUR,South,33.9597,8.2036,Feuille Tozeur (SGA No. 379),Soumis au Kanoun et à l'Achour
CH_0445,Cheikhat Centre Sidi Bouzid,مشيخة المركز سيدي ب,Caïdat de GAFSA,TN_CC_GAFSA,HSU_SIDI_BOU_ZID,Center-West,35.0381,9.4858,Feuille Sidi Bouzid (SGA No. 397),Soumis au Kanoun et à l'Achour
CH_0446,Cheikhat Nord Sidi Bouzid,مشيخة الشمال سيدي ب,Caïdat de GAFSA,TN_CC_GAFSA,HSU_SIDI_BOU_ZID,Center-West,35.0881,9.5058,Feuille Sidi Bouzid (SGA No. 397),Soumis au Kanoun et à l'Achour
CH_0447,Cheikhat Sud Sidi Bouzid,مشيخة الجنوب سيدي ب,Caïdat de GAFSA,TN_CC_GAFSA,HSU_SIDI_BOU_ZID,Center-West,34.9881,9.4658,Feuille Sidi Bouzid (SGA No. 397),Soumis au Kanoun et à l'Achour
CH_0448,Cheikhat Est Sidi Bouzid,مشيخة الشرق سيدي ب,Caïdat de GAFSA,TN_CC_GAFSA,HSU_SIDI_BOU_ZID,Center-West,35.0581,9.5458,Feuille Sidi Bouzid (SGA No. 397),Soumis au Kanoun et à l'Achour
CH_0449,Cheikhat Ouest Sidi Bouzid,مشيخة الغرب سيدي ب,Caïdat de GAFSA,TN_CC_GAFSA,HSU_SIDI_BOU_ZID,Center-West,35.0181,9.4258,Feuille Sidi Bouzid (SGA No. 397),Soumis au Kanoun et à l'Achour
CH_0450,Cheikhat Oulad Mansour Sidi Bouzid,مشيخة أولاد منصور سيدي ب,Caïdat de GAFSA,TN_CC_GAFSA,HSU_SIDI_BOU_ZID,Center-West,35.1081,9.4458,Feuille Sidi Bouzid (SGA No. 397),Soumis au Kanoun et à l'Achour
CH_0451,Cheikhat Oulad Ali Sidi Bouzid,مشيخة أولاد علي سيدي ب,Caïdat de GAFSA,TN_CC_GAFSA,HSU_SIDI_BOU_ZID,Center-West,34.9781,9.5358,Feuille Sidi Bouzid (SGA No. 397),Soumis au Kanoun et à l'Achour
CH_0452,Cheikhat Oulad Salem Sidi Bouzid,مشيخة أولاد سالم سيدي ب,Caïdat de GAFSA,TN_CC_GAFSA,HSU_SIDI_BOU_ZID,Center-West,35.0681,9.4058,Feuille Sidi Bouzid (SGA No. 397),Soumis au Kanoun et à l'Achour
CH_0453,Cheikhat Beni Zid Sidi Bouzid,مشيخة بني زيد سيدي ب,Caïdat de GAFSA,TN_CC_GAFSA,HSU_SIDI_BOU_ZID,Center-West,34.9581,9.5158,Feuille Sidi Bouzid (SGA No. 397),Soumis au Kanoun et à l'Achour
CH_0454,Cheikhat El Ksar Sidi Bouzid,مشيخة القصر سيدي ب,Caïdat de GAFSA,TN_CC_GAFSA,HSU_SIDI_BOU_ZID,Center-West,35.0481,9.4658,Feuille Sidi Bouzid (SGA No. 397),Soumis au Kanoun et à l'Achour
CH_0455,Cheikhat Zaouia Sidi Bouzid,مشيخة الزاوية سيدي ب,Caïdat de GAFSA,TN_CC_GAFSA,HSU_SIDI_BOU_ZID,Center-West,35.0081,9.5258,Feuille Sidi Bouzid (SGA No. 397),Soumis au Kanoun et à l'Achour
CH_0456,Cheikhat Henchir El Bey Sidi Bouzid,مشيخة هنشير الباي سيدي ب,Caïdat de GAFSA,TN_CC_GAFSA,HSU_SIDI_BOU_ZID,Center-West,35.0781,9.5558,Feuille Sidi Bouzid (SGA No. 397),Soumis au Kanoun et à l'Achour
CH_0457,Cheikhat Centre Gabès Littoral,مشيخة المركز قابس,Caïdat de GABES,TN_CC_GABES,HSU_GABES,South,33.8815,10.0982,Feuille Gabès Littoral (SGA No. 389),Soumis au Kanoun et à l'Achour
CH_0458,Cheikhat Nord Gabès Littoral,مشيخة الشمال قابس,Caïdat de GABES,TN_CC_GABES,HSU_GABES,South,33.9315,10.1182,Feuille Gabès Littoral (SGA No. 389),Soumis au Kanoun et à l'Achour
CH_0459,Cheikhat Sud Gabès Littoral,مشيخة الجنوب قابس,Caïdat de GABES,TN_CC_GABES,HSU_GABES,South,33.8315,10.0782,Feuille Gabès Littoral (SGA No. 389),Soumis au Kanoun et à l'Achour
CH_0460,Cheikhat Est Gabès Littoral,مشيخة الشرق قابس,Caïdat de GABES,TN_CC_GABES,HSU_GABES,South,33.9015,10.1582,Feuille Gabès Littoral (SGA No. 389),Soumis au Kanoun et à l'Achour
CH_0461,Cheikhat Ouest Gabès Littoral,مشيخة الغرب قابس,Caïdat de GABES,TN_CC_GABES,HSU_GABES,South,33.8615,10.0382,Feuille Gabès Littoral (SGA No. 389),Soumis au Kanoun et à l'Achour
CH_0462,Cheikhat Oulad Mansour Gabès Littoral,مشيخة أولاد منصور قابس,Caïdat de GABES,TN_CC_GABES,HSU_GABES,South,33.9515,10.0582,Feuille Gabès Littoral (SGA No. 389),Soumis au Kanoun et à l'Achour
CH_0463,Cheikhat Oulad Ali Gabès Littoral,مشيخة أولاد علي قابس,Caïdat de GABES,TN_CC_GABES,HSU_GABES,South,33.8215,10.1482,Feuille Gabès Littoral (SGA No. 389),Soumis au Kanoun et à l'Achour
CH_0464,Cheikhat Oulad Salem Gabès Littoral,مشيخة أولاد سالم قابس,Caïdat de GABES,TN_CC_GABES,HSU_GABES,South,33.9115,10.0182,Feuille Gabès Littoral (SGA No. 389),Soumis au Kanoun et à l'Achour
CH_0465,Cheikhat Beni Zid Gabès Littoral,مشيخة بني زيد قابس,Caïdat de GABES,TN_CC_GABES,HSU_GABES,South,33.8015,10.1282,Feuille Gabès Littoral (SGA No. 389),Soumis au Kanoun et à l'Achour
CH_0466,Cheikhat El Ksar Gabès Littoral,مشيخة القصر قابس,Caïdat de GABES,TN_CC_GABES,HSU_GABES,South,33.8915,10.0782,Feuille Gabès Littoral (SGA No. 389),Soumis au Kanoun et à l'Achour
CH_0467,Cheikhat Zaouia Gabès Littoral,مشيخة الزاوية قابس,Caïdat de GABES,TN_CC_GABES,HSU_GABES,South,33.8515,10.1382,Feuille Gabès Littoral (SGA No. 389),Soumis au Kanoun et à l'Achour
CH_0468,Cheikhat Henchir El Bey Gabès Littoral,مشيخة هنشير الباي قابس,Caïdat de GABES,TN_CC_GABES,HSU_GABES,South,33.9215,10.1682,Feuille Gabès Littoral (SGA No. 389),Soumis au Kanoun et à l'Achour
CH_0469,Cheikhat Centre Djerba,مشيخة المركز جربة,Caïdat de GABES,TN_CC_GABES,HSU_DJERBA,South,33.8075,10.8451,Feuille Djerba (SGA No. 392),Soumis au Kanoun et à l'Achour
CH_0470,Cheikhat Nord Djerba,مشيخة الشمال جربة,Caïdat de GABES,TN_CC_GABES,HSU_DJERBA,South,33.8575,10.8651,Feuille Djerba (SGA No. 392),Soumis au Kanoun et à l'Achour
CH_0471,Cheikhat Sud Djerba,مشيخة الجنوب جربة,Caïdat de GABES,TN_CC_GABES,HSU_DJERBA,South,33.7575,10.8251,Feuille Djerba (SGA No. 392),Soumis au Kanoun et à l'Achour
CH_0472,Cheikhat Est Djerba,مشيخة الشرق جربة,Caïdat de GABES,TN_CC_GABES,HSU_DJERBA,South,33.8275,10.9051,Feuille Djerba (SGA No. 392),Soumis au Kanoun et à l'Achour
CH_0473,Cheikhat Ouest Djerba,مشيخة الغرب جربة,Caïdat de GABES,TN_CC_GABES,HSU_DJERBA,South,33.7875,10.7851,Feuille Djerba (SGA No. 392),Soumis au Kanoun et à l'Achour
CH_0474,Cheikhat Oulad Mansour Djerba,مشيخة أولاد منصور جربة,Caïdat de GABES,TN_CC_GABES,HSU_DJERBA,South,33.8775,10.8051,Feuille Djerba (SGA No. 392),Soumis au Kanoun et à l'Achour
CH_0475,Cheikhat Oulad Ali Djerba,مشيخة أولاد علي جربة,Caïdat de GABES,TN_CC_GABES,HSU_DJERBA,South,33.7475,10.8951,Feuille Djerba (SGA No. 392),Soumis au Kanoun et à l'Achour
CH_0476,Cheikhat Oulad Salem Djerba,مشيخة أولاد سالم جربة,Caïdat de GABES,TN_CC_GABES,HSU_DJERBA,South,33.8375,10.7651,Feuille Djerba (SGA No. 392),Soumis au Kanoun et à l'Achour
CH_0477,Cheikhat Beni Zid Djerba,مشيخة بني زيد جربة,Caïdat de GABES,TN_CC_GABES,HSU_DJERBA,South,33.7275,10.8751,Feuille Djerba (SGA No. 392),Soumis au Kanoun et à l'Achour
CH_0478,Cheikhat El Ksar Djerba,مشيخة القصر جربة,Caïdat de GABES,TN_CC_GABES,HSU_DJERBA,South,33.8175,10.8251,Feuille Djerba (SGA No. 392),Soumis au Kanoun et à l'Achour
CH_0479,Cheikhat Zaouia Djerba,مشيخة الزاوية جربة,Caïdat de GABES,TN_CC_GABES,HSU_DJERBA,South,33.7775,10.8851,Feuille Djerba (SGA No. 392),Soumis au Kanoun et à l'Achour
CH_0480,Cheikhat Henchir El Bey Djerba,مشيخة هنشير الباي جربة,Caïdat de GABES,TN_CC_GABES,HSU_DJERBA,South,33.8475,10.9151,Feuille Djerba (SGA No. 392),Soumis au Kanoun et à l'Achour
CH_0481,Cheikhat Centre Médenine,مشيخة المركز مدنين,TN_TERR_SUD,TN_TERR_SUD,HSU_MEDENINE,South,33.3547,10.5053,Feuille Médenine (SGA No. 386),Soumis au Kanoun et à l'Achour
CH_0482,Cheikhat Nord Médenine,مشيخة الشمال مدنين,TN_TERR_SUD,TN_TERR_SUD,HSU_MEDENINE,South,33.4047,10.5253,Feuille Médenine (SGA No. 386),Soumis au Kanoun et à l'Achour
CH_0483,Cheikhat Sud Médenine,مشيخة الجنوب مدنين,TN_TERR_SUD,TN_TERR_SUD,HSU_MEDENINE,South,33.3047,10.4853,Feuille Médenine (SGA No. 386),Soumis au Kanoun et à l'Achour
CH_0484,Cheikhat Est Médenine,مشيخة الشرق مدنين,TN_TERR_SUD,TN_TERR_SUD,HSU_MEDENINE,South,33.3747,10.5653,Feuille Médenine (SGA No. 386),Soumis au Kanoun et à l'Achour
CH_0485,Cheikhat Ouest Médenine,مشيخة الغرب مدنين,TN_TERR_SUD,TN_TERR_SUD,HSU_MEDENINE,South,33.3347,10.4453,Feuille Médenine (SGA No. 386),Soumis au Kanoun et à l'Achour
CH_0486,Cheikhat Oulad Mansour Médenine,مشيخة أولاد منصور مدنين,TN_TERR_SUD,TN_TERR_SUD,HSU_MEDENINE,South,33.4247,10.4653,Feuille Médenine (SGA No. 386),Soumis au Kanoun et à l'Achour
CH_0487,Cheikhat Oulad Ali Médenine,مشيخة أولاد علي مدنين,TN_TERR_SUD,TN_TERR_SUD,HSU_MEDENINE,South,33.2947,10.5553,Feuille Médenine (SGA No. 386),Soumis au Kanoun et à l'Achour
CH_0488,Cheikhat Oulad Salem Médenine,مشيخة أولاد سالم مدنين,TN_TERR_SUD,TN_TERR_SUD,HSU_MEDENINE,South,33.3847,10.4253,Feuille Médenine (SGA No. 386),Soumis au Kanoun et à l'Achour
CH_0489,Cheikhat Beni Zid Médenine,مشيخة بني زيد مدنين,TN_TERR_SUD,TN_TERR_SUD,HSU_MEDENINE,South,33.2747,10.5353,Feuille Médenine (SGA No. 386),Soumis au Kanoun et à l'Achour
CH_0490,Cheikhat El Ksar Médenine,مشيخة القصر مدنين,TN_TERR_SUD,TN_TERR_SUD,HSU_MEDENINE,South,33.3647,10.4853,Feuille Médenine (SGA No. 386),Soumis au Kanoun et à l'Achour
CH_0491,Cheikhat Zaouia Médenine,مشيخة الزاوية مدنين,TN_TERR_SUD,TN_TERR_SUD,HSU_MEDENINE,South,33.3247,10.5453,Feuille Médenine (SGA No. 386),Soumis au Kanoun et à l'Achour
CH_0492,Cheikhat Henchir El Bey Médenine,مشيخة هنشير الباي مدنين,TN_TERR_SUD,TN_TERR_SUD,HSU_MEDENINE,South,33.3947,10.5753,Feuille Médenine (SGA No. 386),Soumis au Kanoun et à l'Achour
CH_0493,Cheikhat Centre Tataouine,مشيخة المركز تطا,TN_TERR_SUD,TN_TERR_SUD,HSU_TATAOUINE,South,32.9297,10.4517,Feuille Tataouine (SGA No. 381),Soumis au Kanoun et à l'Achour
CH_0494,Cheikhat Nord Tataouine,مشيخة الشمال تطا,TN_TERR_SUD,TN_TERR_SUD,HSU_TATAOUINE,South,32.9797,10.4717,Feuille Tataouine (SGA No. 381),Soumis au Kanoun et à l'Achour
CH_0495,Cheikhat Sud Tataouine,مشيخة الجنوب تطا,TN_TERR_SUD,TN_TERR_SUD,HSU_TATAOUINE,South,32.8797,10.4317,Feuille Tataouine (SGA No. 381),Soumis au Kanoun et à l'Achour
CH_0496,Cheikhat Est Tataouine,مشيخة الشرق تطا,TN_TERR_SUD,TN_TERR_SUD,HSU_TATAOUINE,South,32.9497,10.5117,Feuille Tataouine (SGA No. 381),Soumis au Kanoun et à l'Achour
CH_0497,Cheikhat Ouest Tataouine,مشيخة الغرب تطا,TN_TERR_SUD,TN_TERR_SUD,HSU_TATAOUINE,South,32.9097,10.3917,Feuille Tataouine (SGA No. 381),Soumis au Kanoun et à l'Achour
CH_0498,Cheikhat Oulad Mansour Tataouine,مشيخة أولاد منصور تطا,TN_TERR_SUD,TN_TERR_SUD,HSU_TATAOUINE,South,32.9997,10.4117,Feuille Tataouine (SGA No. 381),Soumis au Kanoun et à l'Achour
CH_0499,Cheikhat Oulad Ali Tataouine,مشيخة أولاد علي تطا,TN_TERR_SUD,TN_TERR_SUD,HSU_TATAOUINE,South,32.8697,10.5017,Feuille Tataouine (SGA No. 381),Soumis au Kanoun et à l'Achour
CH_0500,Cheikhat Oulad Salem Tataouine,مشيخة أولاد سالم تطا,TN_TERR_SUD,TN_TERR_SUD,HSU_TATAOUINE,South,32.9597,10.3717,Feuille Tataouine (SGA No. 381),Soumis au Kanoun et à l'Achour
CH_0501,Cheikhat Beni Zid Tataouine,مشيخة بني زيد تطا,TN_TERR_SUD,TN_TERR_SUD,HSU_TATAOUINE,South,32.8497,10.4817,Feuille Tataouine (SGA No. 381),Soumis au Kanoun et à l'Achour
CH_0502,Cheikhat El Ksar Tataouine,مشيخة القصر تطا,TN_TERR_SUD,TN_TERR_SUD,HSU_TATAOUINE,South,32.9397,10.4317,Feuille Tataouine (SGA No. 381),Soumis au Kanoun et à l'Achour
CH_0503,Cheikhat Zaouia Tataouine,مشيخة الزاوية تطا,TN_TERR_SUD,TN_TERR_SUD,HSU_TATAOUINE,South,32.8997,10.4917,Feuille Tataouine (SGA No. 381),Soumis au Kanoun et à l'Achour
CH_0504,Cheikhat Henchir El Bey Tataouine,مشيخة هنشير الباي تطا,TN_TERR_SUD,TN_TERR_SUD,HSU_TATAOUINE,South,32.9697,10.5217,Feuille Tataouine (SGA No. 381),Soumis au Kanoun et à l'Achour
CH_0505,Cheikhat Centre Kébili,مشيخة المركز قبلي,TN_TERR_SUD,TN_TERR_SUD,HSU_KEBILI,South,33.7044,8.9692,Feuille Kébili (SGA No. 381),Soumis au Kanoun et à l'Achour
CH_0506,Cheikhat Nord Kébili,مشيخة الشمال قبلي,TN_TERR_SUD,TN_TERR_SUD,HSU_KEBILI,South,33.7544,8.9892,Feuille Kébili (SGA No. 381),Soumis au Kanoun et à l'Achour
CH_0507,Cheikhat Sud Kébili,مشيخة الجنوب قبلي,TN_TERR_SUD,TN_TERR_SUD,HSU_KEBILI,South,33.6544,8.9492,Feuille Kébili (SGA No. 381),Soumis au Kanoun et à l'Achour
CH_0508,Cheikhat Est Kébili,مشيخة الشرق قبلي,TN_TERR_SUD,TN_TERR_SUD,HSU_KEBILI,South,33.7244,9.0292,Feuille Kébili (SGA No. 381),Soumis au Kanoun et à l'Achour
CH_0509,Cheikhat Ouest Kébili,مشيخة الغرب قبلي,TN_TERR_SUD,TN_TERR_SUD,HSU_KEBILI,South,33.6844,8.9092,Feuille Kébili (SGA No. 381),Soumis au Kanoun et à l'Achour
CH_0510,Cheikhat Oulad Mansour Kébili,مشيخة أولاد منصور قبلي,TN_TERR_SUD,TN_TERR_SUD,HSU_KEBILI,South,33.7744,8.9292,Feuille Kébili (SGA No. 381),Soumis au Kanoun et à l'Achour
CH_0511,Cheikhat Oulad Ali Kébili,مشيخة أولاد علي قبلي,TN_TERR_SUD,TN_TERR_SUD,HSU_KEBILI,South,33.6444,9.0192,Feuille Kébili (SGA No. 381),Soumis au Kanoun et à l'Achour
CH_0512,Cheikhat Oulad Salem Kébili,مشيخة أولاد سالم قبلي,TN_TERR_SUD,TN_TERR_SUD,HSU_KEBILI,South,33.7344,8.8892,Feuille Kébili (SGA No. 381),Soumis au Kanoun et à l'Achour
CH_0513,Cheikhat Beni Zid Kébili,مشيخة بني زيد قبلي,TN_TERR_SUD,TN_TERR_SUD,HSU_KEBILI,South,33.6244,8.9992,Feuille Kébili (SGA No. 381),Soumis au Kanoun et à l'Achour
CH_0514,Cheikhat El Ksar Kébili,مشيخة القصر قبلي,TN_TERR_SUD,TN_TERR_SUD,HSU_KEBILI,South,33.7144,8.9492,Feuille Kébili (SGA No. 381),Soumis au Kanoun et à l'Achour
CH_0515,Cheikhat Zaouia Kébili,مشيخة الزاوية قبلي,TN_TERR_SUD,TN_TERR_SUD,HSU_KEBILI,South,33.6744,9.0092,Feuille Kébili (SGA No. 381),Soumis au Kanoun et à l'Achour
CH_0516,Cheikhat Henchir El Bey Kébili,مشيخة هنشير الباي قبلي,TN_TERR_SUD,TN_TERR_SUD,HSU_KEBILI,South,33.7444,9.0392,Feuille Kébili (SGA No. 381),Soumis au Kanoun et à l'Achour
CH_0517,Cheikhat Centre Matmata,مشيخة المركز مطماطة,TN_TERR_SUD,TN_TERR_SUD,HSU_MATMATA,South,33.5431,9.9675,Feuille Matmata (SGA No. 385),Soumis au Kanoun et à l'Achour
CH_0518,Cheikhat Nord Matmata,مشيخة الشمال مطماطة,TN_TERR_SUD,TN_TERR_SUD,HSU_MATMATA,South,33.5931,9.9875,Feuille Matmata (SGA No. 385),Soumis au Kanoun et à l'Achour
CH_0519,Cheikhat Sud Matmata,مشيخة الجنوب مطماطة,TN_TERR_SUD,TN_TERR_SUD,HSU_MATMATA,South,33.4931,9.9475,Feuille Matmata (SGA No. 385),Soumis au Kanoun et à l'Achour
CH_0520,Cheikhat Est Matmata,مشيخة الشرق مطماطة,TN_TERR_SUD,TN_TERR_SUD,HSU_MATMATA,South,33.5631,10.0275,Feuille Matmata (SGA No. 385),Soumis au Kanoun et à l'Achour
CH_0521,Cheikhat Ouest Matmata,مشيخة الغرب مطماطة,TN_TERR_SUD,TN_TERR_SUD,HSU_MATMATA,South,33.5231,9.9075,Feuille Matmata (SGA No. 385),Soumis au Kanoun et à l'Achour
CH_0522,Cheikhat Oulad Mansour Matmata,مشيخة أولاد منصور مطماطة,TN_TERR_SUD,TN_TERR_SUD,HSU_MATMATA,South,33.6131,9.9275,Feuille Matmata (SGA No. 385),Soumis au Kanoun et à l'Achour
CH_0523,Cheikhat Oulad Ali Matmata,مشيخة أولاد علي مطماطة,TN_TERR_SUD,TN_TERR_SUD,HSU_MATMATA,South,33.4831,10.0175,Feuille Matmata (SGA No. 385),Soumis au Kanoun et à l'Achour
CH_0524,Cheikhat Oulad Salem Matmata,مشيخة أولاد سالم مطماطة,TN_TERR_SUD,TN_TERR_SUD,HSU_MATMATA,South,33.5731,9.8875,Feuille Matmata (SGA No. 385),Soumis au Kanoun et à l'Achour
CH_0525,Cheikhat Beni Zid Matmata,مشيخة بني زيد مطماطة,TN_TERR_SUD,TN_TERR_SUD,HSU_MATMATA,South,33.4631,9.9975,Feuille Matmata (SGA No. 385),Soumis au Kanoun et à l'Achour
CH_0526,Cheikhat El Ksar Matmata,مشيخة القصر مطماطة,TN_TERR_SUD,TN_TERR_SUD,HSU_MATMATA,South,33.5531,9.9475,Feuille Matmata (SGA No. 385),Soumis au Kanoun et à l'Achour
CH_0527,Cheikhat Zaouia Matmata,مشيخة الزاوية مطماطة,TN_TERR_SUD,TN_TERR_SUD,HSU_MATMATA,South,33.5131,10.0075,Feuille Matmata (SGA No. 385),Soumis au Kanoun et à l'Achour
CH_0528,Cheikhat Henchir El Bey Matmata,مشيخة هنشير الباي مطماطة,TN_TERR_SUD,TN_TERR_SUD,HSU_MATMATA,South,33.5831,10.0375,Feuille Matmata (SGA No. 385),Soumis au Kanoun et à l'Achour
